"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
512.0162964,0.03389520198,0.03365365788,0.04257095233,0.04152771831,0.04814339429,0.04352800921
511.4870605,0.03385090083,0.03328126296,0.04258979857,0.04112574831,0.047913827,0.0426710099
510.9955444,0.03369164467,0.03283265606,0.0422693491,0.04052818939,0.0474460721,0.04166802391
510.5039978,0.03351823986,0.03207492828,0.04195780307,0.03989910334,0.04692422226,0.04070086405
510.0123596,0.03335395828,0.03177161142,0.04186309874,0.03956381977,0.04668642208,0.03998725116
509.4829102,0.03335138783,0.03148670867,0.04192270711,0.03935956955,0.04651215672,0.03953722492
508.9911804,0.0331619978,0.0310589131,0.04184252024,0.03900822252,0.04613675177,0.03874185309
508.4994202,0.03316255659,0.03074846976,0.04168700054,0.03877284378,0.04622773081,0.03831745684
508.0076294,0.03312397376,0.03045551851,0.04170557857,0.03838212043,0.04581149295,0.03767349198
507.5157166,0.03298880532,0.0303163752,0.04152709246,0.03807702661,0.04570360482,0.03744383156
506.9859619,0.03284513578,0.02996397018,0.04141613469,0.03799194843,0.04548342898,0.03697458282
506.4939575,0.03290455043,0.02973169647,0.04145161808,0.0376608707,0.04536961764,0.03670625016
506.0019836,0.03279814869,0.02938779816,0.04134660214,0.03746138141,0.04517781362,0.03607566655
505.5098877,0.03270756826,0.02940391749,0.04128308594,0.03722308949,0.0450636521,0.03604168817
505.0177612,0.03284426779,0.02937926538,0.04145745561,0.03730643541,0.04522515461,0.03583335504
504.4877319,0.03245867416,0.02888135426,0.04119905829,0.03694360703,0.04487806931,0.0355194509
503.9954834,0.03279231489,0.02905457653,0.04138119891,0.0369466804,0.04504573345,0.03534818068
503.5031738,0.03267619759,0.02895176969,0.04125339538,0.03683350608,0.04515489191,0.03538409621
503.0108643,0.0328562744,0.02877172641,0.04135240987,0.0367988795,0.04502798617,0.03531142324
502.5184631,0.03288494796,0.02877064794,0.04157010466,0.03669571504,0.0451326631,0.03520457074
501.9881287,0.03268046677,0.02868416719,0.04126077145,0.03647509962,0.04510445893,0.03514102101
501.495575,0.03259152919,0.02855521068,0.04132083803,0.03646766767,0.04530116916,0.03500850499
501.0030823,0.03286786005,0.02872064337,0.04129626974,0.03643441945,0.04528019577,0.03511247784
500.510437,0.03272607177,0.0286054723,0.04139452428,0.03632489592,0.04538987577,0.03522307053
500.0178223,0.03270812705,0.02865596116,0.04155825451,0.03630440682,0.04551979154,0.03527101874
499.4872131,0.03289857507,0.02867985331,0.04155492038,0.03631321713,0.04587564617,0.03530712798
498.9944763,0.03298475593,0.0286093168,0.04175188392,0.03637454659,0.04609691352,0.03532332927
498.5016479,0.0328867659,0.02870344184,0.04162383452,0.03622687981,0.04616275057,0.03541982174
498.0088501,0.03297835961,0.02864210866,0.04181424156,0.03616216779,0.04650769383,0.03559603915
497.5158997,0.03315492719,0.02879664861,0.04188467935,0.03628577664,0.04684345052,0.03578503057
496.9850159,0.03310908377,0.02868853696,0.04170247167,0.03606199473,0.0467976369,0.03585086763
496.4919739,0.03318557888,0.02866740897,0.04182972014,0.03612072766,0.04703227058,0.0359836705
495.9989319,0.03331471607,0.02879880555,0.04202022031,0.0360975787,0.04738157243,0.03618456423
495.5057983,0.03314420208,0.02872609161,0.04196202382,0.03603775054,0.04760586098,0.03624500334
495.0126648,0.03338202462,0.02893699333,0.04202640802,0.03606047854,0.04793420434,0.03645434976
494.4815369,0.03351748362,0.02908164635,0.04230852425,0.03626478463,0.04826372117,0.03666681424
493.9882202,0.03358284011,0.02900573052,0.04231414571,0.03622595221,0.04857713357,0.03682037443
493.4949341,0.03365203366,0.02903307229,0.04228241742,0.03619939089,0.04882677644,0.03701021522
493.0015564,0.03362736478,0.02904090472,0.0425013192,0.03610179946,0.04896940291,0.03711083159
492.5081482,0.03380327672,0.02902917005,0.04259582236,0.03621933982,0.04938082024,0.03734344617
492.0146179,0.03389402851,0.02909656428,0.04270522296,0.03625378013,0.0496472083,0.03753088787
491.4831848,0.03398135677,0.02926367149,0.04273184389,0.03621793166,0.0499349013,0.03780091926
490.989624,0.03401869908,0.02941405587,0.04293074086,0.03617173433,0.05024155974,0.03803195804
490.4959106,0.03416558728,0.02946206182,0.04300858825,0.03632596508,0.05058036372,0.03836006671
490.0022888,0.03429574519,0.02947959863,0.04316217825,0.03639619052,0.05086308718,0.03851787746
489.5085449,0.0341558978,0.02952265367,0.04313427582,0.03638771921,0.05111830309,0.03857844323
489.0147705,0.03425453976,0.02951176465,0.04324281216,0.03621804714,0.05133724958,0.03869566694
488.4829712,0.03436071053,0.0297444202,0.04334019497,0.0364694111,0.05150343105,0.03906868398
487.9891663,0.03432423621,0.0296247378,0.04327790067,0.03633395955,0.05167659,0.03913130984
487.4951477,0.03447209299,0.02986341529,0.04344663769,0.03660383821,0.05193409324,0.03937413916
487.0011597,0.0346053727,0.0300808344,0.04350254312,0.03653782979,0.05226817727,0.03952018544
486.5071411,0.03476255387,0.03034246899,0.04369088635,0.03673870116,0.05251846462,0.03986633196
